"","auth","piece","line"
"183","sakaguchi","furusatoni_yosuru_sanka.txt","昔はそこに、私の友人が住まっていた。"
"184","sakaguchi","furusatoni_yosuru_sanka.txt","私より四五歳年上であった。"
"185","sakaguchi","furusatoni_yosuru_sanka.txt","町の中学で一番の暴れ者だった。"
"186","sakaguchi","furusatoni_yosuru_sanka.txt","柔道が強かった。"
"187","sakaguchi","furusatoni_yosuru_sanka.txt","私は一年生だった。"
"188","sakaguchi","furusatoni_yosuru_sanka.txt","私は毎日教室の窓をぬけ出して、海岸の松林を歩いた。"
"189","sakaguchi","furusatoni_yosuru_sanka.txt","彼は優しい心を持っていた。"
"190","sakaguchi","furusatoni_yosuru_sanka.txt","彼によく似た私を、彼の堕ちた放埓から遠ざけるために、はげしく私を叱責した。"
"191","sakaguchi","furusatoni_yosuru_sanka.txt","人々は、私を彼の少年だと誤解した。"
"192","sakaguchi","furusatoni_yosuru_sanka.txt","私は町の中学を放校された。"
"193","sakaguchi","furusatoni_yosuru_sanka.txt","彼は猟に出て、友人の流れ弾にあたって、死んだ。"
"194","sakaguchi","furusatoni_yosuru_sanka.txt",""
"195","sakaguchi","furusatoni_yosuru_sanka.txt","僧院の窓はくらく、祈祷の音も洩れなかった。"
"196","sakaguchi","furusatoni_yosuru_sanka.txt","何事か、声高く叫びたい心を、私は切に殺していた。"
"197","sakaguchi","furusatoni_yosuru_sanka.txt","騒がしい食膳の音が流れていた。"
"198","sakaguchi","furusatoni_yosuru_sanka.txt",""
"199","sakaguchi","furusatoni_yosuru_sanka.txt",""
"200","sakaguchi","furusatoni_yosuru_sanka.txt","姉が病んで、この町の病院へ来ていることを知った。"
"201","sakaguchi","furusatoni_yosuru_sanka.txt","黒色肉腫を病んでいた。"
"202","sakaguchi","furusatoni_yosuru_sanka.txt","年内に死ぬことを、自分でも知っていた。"
"203","sakaguchi","furusatoni_yosuru_sanka.txt","毎日ラジウムをあてていた。"
"204","sakaguchi","furusatoni_yosuru_sanka.txt","私の父も肉腫で死んだ。"
"205","sakaguchi","furusatoni_yosuru_sanka.txt","その遺伝を私は別に怖れなかった。"
"206","sakaguchi","furusatoni_yosuru_sanka.txt",""
"207","sakaguchi","furusatoni_yosuru_sanka.txt","姉は聡明な人だった。"
"208","sakaguchi","furusatoni_yosuru_sanka.txt","子供のために、よき母であった。"
"209","sakaguchi","furusatoni_yosuru_sanka.txt","そのために、姉は年老いて、少女の叡智を失わなかった。"
"210","sakaguchi","furusatoni_yosuru_sanka.txt","姉は私を信じていた。"
