"","auth","piece","line"
"164","sakaguchi","fubuki_monogatari.txt","子供はなかつた。"
"165","sakaguchi","fubuki_monogatari.txt","嫁の文子は、まだ若かつた。"
"166","sakaguchi","fubuki_monogatari.txt","恐らく三女のひとりから、養子をもらうべきだらう。"
"167","sakaguchi","fubuki_monogatari.txt","そして文子は実家へ帰へすべきだつた。"
"168","sakaguchi","fubuki_monogatari.txt","然し左門は文子を手離す勇気がなかつた。"
"169","sakaguchi","fubuki_monogatari.txt","俺は、いよいよ、ひとりになる。"
"170","sakaguchi","fubuki_monogatari.txt","……まるで棄てられてしまふやうな、切ない思ひがするのであつた。"
"171","sakaguchi","fubuki_monogatari.txt","そして文子の人柄に、手離しがたい愛着を覚えざるを得ないのだ。"
"172","sakaguchi","fubuki_monogatari.txt","むしろ文子に聟を探さう、左門は思つた。"
"173","sakaguchi","fubuki_monogatari.txt","そして甥の卓一をその候補者に選んだのだ。"
"174","sakaguchi","fubuki_monogatari.txt","それは左門の胸にかくした計画だつた。"
"175","sakaguchi","fubuki_monogatari.txt","卓一と文子はまつたく知らないことだつた。"
"176","sakaguchi","fubuki_monogatari.txt",""
"177","sakaguchi","fubuki_monogatari.txt","折から越後新報が野々宮の後任を物色中のことを知ると、彼にゆかりの新聞のこととて、難なく甥を後釜にすえることができたのだ。"
"178","sakaguchi","fubuki_monogatari.txt","そして卓一は帰郷した。"
"179","sakaguchi","fubuki_monogatari.txt","文子のことは知らないのだ。"
"180","sakaguchi","fubuki_monogatari.txt","これだけで、ひとつは済んだ。"
"181","sakaguchi","fubuki_monogatari.txt","次は自然にまかせることだ、と左門は肚に思つてゐた。"
"182","sakaguchi","fubuki_monogatari.txt","もし卓一が文子を好いたら、そして文子が卓一を好いたら、彼を養子に迎へよう。"
"183","sakaguchi","fubuki_monogatari.txt","万事は自然のなりゆき次第だ。"
"184","sakaguchi","fubuki_monogatari.txt","然し文子の温順な性質や、容貌の美しさを思ふにつけて、自然にまかせてをくことが、いつとなく二人を結ぶ同じ希望になることだと左門は思つた。"
"185","sakaguchi","fubuki_monogatari.txt","きつと自然にさうなるだらう。"
"186","sakaguchi","fubuki_monogatari.txt","さういふ安堵がわかるのである。"
"187","sakaguchi","fubuki_monogatari.txt","とくにひどく落付いた、まるで落胆であるかのやうな、安堵を感じる思ひがする。"
"188","sakaguchi","fubuki_monogatari.txt","俺が口をだすことはない。"
"189","sakaguchi","fubuki_monogatari.txt","誰が口をだしてもならぬ。"
"190","sakaguchi","fubuki_monogatari.txt","自然が二人を結んでくれるに相違ないと思ふのだつた。"
"191","sakaguchi","fubuki_monogatari.txt","いはば左門の胸底に、左門も知らない小さな嫉妬がかくされてゐるせゐかも知れない。"
"192","sakaguchi","fubuki_monogatari.txt","さうしてやりたい反面に、さうさせたくない悲しい思ひが、ひそかに燃えてゐることを想像してもいいのであつた。"
"193","sakaguchi","fubuki_monogatari.txt",""
"194","sakaguchi","fubuki_monogatari.txt","「え。"
"195","sakaguchi","fubuki_monogatari.txt","卓一さん」三人が夜の散歩にでかけるとき、大寺老人が卓一に言つた。"
"196","sakaguchi","fubuki_monogatari.txt","「あの若い後家さん綺麗だと思はないかね。"
"197","sakaguchi","fubuki_monogatari.txt","え。"
"198","sakaguchi","fubuki_monogatari.txt","つやつぽいね。"
"199","sakaguchi","fubuki_monogatari.txt","水々しいといふ奴だ。"
"200","sakaguchi","fubuki_monogatari.txt","俺が三十年若かつたら。"
"201","sakaguchi","fubuki_monogatari.txt","いや。"
"202","sakaguchi","fubuki_monogatari.txt","男子一生の大後悔さ。"
"203","sakaguchi","fubuki_monogatari.txt","さて、そこだ。"
"204","sakaguchi","fubuki_monogatari.txt","ここは一番、あんたひとつ口説くところだ。"
"205","sakaguchi","fubuki_monogatari.txt","誰に遠慮がゐるものか」"
"206","sakaguchi","fubuki_monogatari.txt","卓一は文子を見るのがその日はじめてのことだつた。"
