"","auth","piece","line"
"107","sakaguchi","kogarashino_sakagurakara.txt","一体俺達の酒倉はこれでもれつきとした造り酒屋なんだけど、何分ここの亭主は自分の酒を自分一人であらかた呑みほしてしまふものだから、長い年月には母屋を呑み庭の立木を呑み（客ではない、無論亭主自身が呑んだんだ）、今では彼の寝室でありやがては棺桶であるところの破れほうけた酒倉がただ一つ残つてゐるばかりだ。"
"108","sakaguchi","kogarashino_sakagurakara.txt","だから君、夏がきてペンペン草が酒倉の白壁の半分を包み隠してしまふとき、俺は呆然として無から有の出た奇蹟をば信ずるに至るのだけれど――君が見かけ程詩人なら、疑ふべき筋合ではないのぢやよ。"
"109","sakaguchi","kogarashino_sakagurakara.txt","といつたわけで、ペンペン草は生え放第に庭も道も一様に塗りつぶすものだから、俺は酒倉への出入にペンペン草に捲き込まれてとんだ苦労をしてしまふのだ。"
"110","sakaguchi","kogarashino_sakagurakara.txt","足をからむとか蛇をふみつけるとかしてわあつ！と及腰になりかかると、鼻孔にまぎれ込む奴もペンペン草であるし懐にガサガサとなる奴も――ああ何処をどうして潜り込んだのか背中で何か騒ぐ物があるのもみんなこのペンペン草なんだ。"
"111","sakaguchi","kogarashino_sakagurakara.txt","俺はううんと呻えたまま天高く両腕をつきあげて進退ここに谷まつたといふ印をしてしまふのだ。"
"112","sakaguchi","kogarashino_sakagurakara.txt","すると真夏の太陽がカアンといふあの変テコな沈黙でいやといふほど俺の頭を叩きのめすものだから、俺は危く目をまはさうとするのぢやよ。"
"113","sakaguchi","kogarashino_sakagurakara.txt","おお光よ、おお緑よ、おおペンペン草よ、怖るべき力よ、俺の若き生命よ。"
"114","sakaguchi","kogarashino_sakagurakara.txt","余は緑なすペンペン草の如く太陽のあるところへ一目散に駈けてゆかねばならぬ。"
"115","sakaguchi","kogarashino_sakagurakara.txt","ああ酒は憎むべき灰色ぢやよ、と俺は思ふのだ。"
"116","sakaguchi","kogarashino_sakagurakara.txt",""
"117","sakaguchi","kogarashino_sakagurakara.txt","――酒は頑としてサヨナラぢやよ。"
"118","sakaguchi","kogarashino_sakagurakara.txt",""
"119","sakaguchi","kogarashino_sakagurakara.txt","と、そこで俺は憤然として酒倉を脱走するのだ。"
"120","sakaguchi","kogarashino_sakagurakara.txt","「ああ太陽よ」とか「おお生命よ」とか、まあそいつたことを喚きながら、俺は何分あまりにも興奮して酒倉を走り出るものだから、つい亦ペンペン草に足をとられて大概は四ん這ひになり畢り、酒は実に灰色ぢやよ、俺は頑としてそれを好まんよなどと叫びながら這ひ出してゆくのだつた。"
"121","sakaguchi","kogarashino_sakagurakara.txt",""
"122","sakaguchi","kogarashino_sakagurakara.txt","すると酒倉の亭主は――先刻御承知の瑜伽行者だが――ペンペン草の間から垣間見える俺の尻を見送りながら「木枯が吹いたら又おいでよ」と、ニタニタと笑ふのだ、「木枯が吹いたら又おいでよ」と、ね。"
"123","sakaguchi","kogarashino_sakagurakara.txt",""
"124","sakaguchi","kogarashino_sakagurakara.txt","まことに木枯と酒と俺は因果な三角関係を持つものである――木枯は、恰も俺の活力を刺し殺すやうに酒倉のペンペン草を枯してしまふのだ。"
"125","sakaguchi","kogarashino_sakagurakara.txt","すると俺は――"
"126","sakaguchi","kogarashino_sakagurakara.txt","ああ！俺は冬が大嫌ひだあ！"
"127","sakaguchi","kogarashino_sakagurakara.txt","冬は――俺の心をさむざむと白く冷くするのぢやよ。"
"128","sakaguchi","kogarashino_sakagurakara.txt","寒気は俺の脳味噌をも氷らせるのだ。"
"129","sakaguchi","kogarashino_sakagurakara.txt","俺の一切の運転はハタと休止して――俺はペンペン草と一緒に、ここに果敢なく枯れ果ててしまふのだ。"
"130","sakaguchi","kogarashino_sakagurakara.txt","顔色はいふまでもなく蒼白となり、目は鈍くかがやき、脳味噌は――脳味噌といふ代物を余はひどく怖れるよ――脳味噌は、氷りついて動かないのだ。"
"131","sakaguchi","kogarashino_sakagurakara.txt","そこで俺は様様な手段を講じてぜひとも脳味噌を動かさうと勉めるのだ。"
"132","sakaguchi","kogarashino_sakagurakara.txt","俺の目はいみじくも光り輝き、額は痩せくたびれて、頭は唸りを生じ、俺は――ほがらかに気狂ひになりさうな気がするのだ。"
"133","sakaguchi","kogarashino_sakagurakara.txt","俺の唇は酒を一滴も呑まぬのに呂律も廻らなくなつて、ワハ、オモチロイヨ、などと言ふのだ。"
"134","sakaguchi","kogarashino_sakagurakara.txt","こんな風にして、俺の身体は何かガラスのやうな脆い物質から出来てゐて、どこかしらん一寸でも動かしたが最後ピチピチと音がしてわれちまふやうな気になる。"
"135","sakaguchi","kogarashino_sakagurakara.txt","舌を出してさへゼンマイがくづれさうな気がするから（ああ、舌が出してみたいねえ）笑ひたくてたまらないのだが――俺は断じて笑はんよ。"
"136","sakaguchi","kogarashino_sakagurakara.txt","武蔵野に展かれた宿の窓から、俺は時々頸をつき延して、怖るべき冬の情勢を探るのだ。"
"137","sakaguchi","kogarashino_sakagurakara.txt","すると、見渡す視野がばかに広茫と果もなくひろがつてゆくのに、その都度｜瞠若として度胆を失つてしまふのだ。"
"138","sakaguchi","kogarashino_sakagurakara.txt","冬の広さを見てゐると、俺は俺の存在が消えてなくなるやうに感じるものだから……"
"139","sakaguchi","kogarashino_sakagurakara.txt","……こうして、木枯のうねりが亦一とうねり強くなると、俺はつい堪りかねて、ふつとあの酒倉を、思ひ出してしまふのだ。"
"140","sakaguchi","kogarashino_sakagurakara.txt","憎むべき酒よ、呪ふべき酒樽よ、怖るべき冬よ、う、ぶるぶるよ。"
"141","sakaguchi","kogarashino_sakagurakara.txt","俺の恋心は果もなくつのつて、俺の魂はいつの間にやら木枯の武蔵野を一ととびに、酒倉の戸の隙間から悪魔風な法式でふいとあの酒倉へもぐり込んでしまふのだ。"
"142","sakaguchi","kogarashino_sakagurakara.txt","すると酒倉の亭主は――"
"143","sakaguchi","kogarashino_sakagurakara.txt","（ああ、彼の不愉快な幻術は、如何に俺を悩ますことか！）"
"144","sakaguchi","kogarashino_sakagurakara.txt","――おもむろに觴をひねくりながら、まぎれ込んだ俺の魂をてもなく見破つてしまふのだ。"
"145","sakaguchi","kogarashino_sakagurakara.txt","彼は脂ぎつた太くまん丸い顔をニタニタと笑はせる、そしてグイと一杯呑みほすと、いやに取り澄まして、やをら得意なる背亀坐を組み、おもむろに調息するのだ。"
"146","sakaguchi","kogarashino_sakagurakara.txt","見給へ――彼は分身の術を用ひて、さむざむと武蔵野に展かれた俺の窓から、脂ぎつた顔のニタニタをぬつと現す。"
"147","sakaguchi","kogarashino_sakagurakara.txt",""
"148","sakaguchi","kogarashino_sakagurakara.txt","――愛する友よ、寒さは人間の敵だねえ。"
"149","sakaguchi","kogarashino_sakagurakara.txt","彼等はかつてナポレオンをオロシヤに破り、転じては若きエルテルの詩人を伊太利に送り、澆季の今日に於ては鈍愚利の尊公をも酒倉へ送らうとする。"
"150","sakaguchi","kogarashino_sakagurakara.txt","人間はかくの如く常に温かくあるべきぢやよ。"
"151","sakaguchi","kogarashino_sakagurakara.txt","その意味に於て尊公の心に萌し出でた本能の芽は聖なる鉢顛闍梨の三昧に比していささかも遜るところを見出しがたいのぢやよ。"
"152","sakaguchi","kogarashino_sakagurakara.txt","※※、（箆棒め）といつたものぢやよ。"
"153","sakaguchi","kogarashino_sakagurakara.txt",""
"154","sakaguchi","kogarashino_sakagurakara.txt","と言ふのだ。"
"155","sakaguchi","kogarashino_sakagurakara.txt",""
"156","sakaguchi","kogarashino_sakagurakara.txt","俺は憤然として何事かを絶叫しやうと思ふのだが、うかつに絶叫しては頤のゼンマイから必然的に頭のゼンマイへかけて狂ひ出す怖れを感じるものだから、絶望的なニヤニヤを笑つて行者のニタニタを眺めてゐるのだ。"
"157","sakaguchi","kogarashino_sakagurakara.txt","すると俺の心臓はひどく憶病になつて次の一秒がばかに恐ろしく不気味に思はれ、沈黙に居堪らなくなり出すから、もうおさへ切れずにわあつ――と叫ぶと――"
"158","sakaguchi","kogarashino_sakagurakara.txt","一つぺんに階段を跳び降りて雨戸を蹴破ると、もう武蔵野の木枯を弾になつて一条にころがつてゐるのだ。"
"159","sakaguchi","kogarashino_sakagurakara.txt",""
"160","sakaguchi","kogarashino_sakagurakara.txt","わあ！"
"161","sakaguchi","kogarashino_sakagurakara.txt","助けて呉れえ、冬籠りだあ！"
"162","sakaguchi","kogarashino_sakagurakara.txt","と、かやうに声高く武蔵野を喚きながら、俺は酒倉の戸を踏み破つて――"
"163","sakaguchi","kogarashino_sakagurakara.txt","（俺達の酒倉では二十石の酒樽から酒をのむのぢやよ）"
"164","sakaguchi","kogarashino_sakagurakara.txt","――二十石の酒樽を抱きかかへるやうにしてグイグイ、ぐいぐいと酒の灰色を一息に（茨ぢやよ）あほるのだ。"
"165","sakaguchi","kogarashino_sakagurakara.txt","木枯がペンペン草を吹き倒すとき、俺は毎年もとの酔つ払ひに還元してしまふのだつた。"
"166","sakaguchi","kogarashino_sakagurakara.txt",""
"167","sakaguchi","kogarashino_sakagurakara.txt","こうして俺、聖なる呑んだくれは、武蔵野の木枯が真紅に焼ける夕まぐれ足を速めて酒倉へ急ぐのだが――すると酒倉の横つちよには素つ裸の柿の木が一本だけ立つてゐるのだ（君は勿論知るまいが――）。"
"168","sakaguchi","kogarashino_sakagurakara.txt","この柿は葉が落ちても柿の実の三つ四つをブラ下げて、泌むやうな影を酒倉の白壁へ落してゐるのだが――俺は毎日このまつかな柿の実へ俺の魂を忘れて、ふいと酒倉へもぐるのだ――と、こう思ふのがせめてもの俺の口実なんだ。"
"169","sakaguchi","kogarashino_sakagurakara.txt","だから俺は安心して、あれとこれとは別物だけれど、まるで魂を注ぐやうに、酒樽にとびかかると、ぐいぐいぐいぐいと酒を魂を呑んぢまふんだあ！概して俺はこの酒倉で最もへべれけに酔つ払ふ男の唯一人で、酒倉の階段を踏みはずすと窖へ宙づるしにブラ下つたまま寝ちまふこともままあるのだ。"
"170","sakaguchi","kogarashino_sakagurakara.txt","そんな朝、目が覚めると、頭の下から足の方へ登つてゆく太陽を天麩羅だらうかと眺めるんだが……"
"171","sakaguchi","kogarashino_sakagurakara.txt","酒は憎むべき茨ぢやよ、全く俺は毎夜ダブダブ酔つ払つて呪ひをあげるのだけれど――冒頭にお話しした聖なる禁酒の物語はペンペン草の夏ではない、頑として木枯の真つただ中に（うう、ぶるぶる）行はれたのぢやよ。"
"172","sakaguchi","kogarashino_sakagurakara.txt","それはそれは悲痛なものであつたのだが、まあきき給へ。"
"173","sakaguchi","kogarashino_sakagurakara.txt",""
"174","sakaguchi","kogarashino_sakagurakara.txt",""
"175","sakaguchi","kogarashino_sakagurakara.txt","――愛する行者よ。"
"176","sakaguchi","kogarashino_sakagurakara.txt","と、俺は一夜鬱積した酒の呪にたまりかねて、幾杯目かの觴を呑みほしたとたんに、憎むべき行者の楽天主義を打破しやうと論戦の火蓋を切つたのだ。"
"177","sakaguchi","kogarashino_sakagurakara.txt",""
"178","sakaguchi","kogarashino_sakagurakara.txt","――愛する行者よ、鉢顛闍梨の学説は不幸にしてイマヌエル・カント氏に先立つて生れたるが故にここにたまたま不運なる誤謬を犯すに至つたものであることを、余は尊公のために歎くものぢやよ。"
"179","sakaguchi","kogarashino_sakagurakara.txt","思ふに尊公等岩窟断食の徒は人間能力の限界について厳正なる批判を下すべきことを忘却したがために、浅慮にも人間はつまり人間であることを忘れ恰も人間は何でもない如くに考へ或は亦人間は何でもある如くに考へるのぢやよ。"
