"","auth","piece","line"
"128","sakaguchi","sobomu.txt","十日ほどまへ二ヶ月ぶりで訪れたときには、遠い旅をしてきたと言つて、南国のピカピカ光る海の話や鱧漁の模様などを図解入りで話してゐたが、縁談のことには頭から足の爪まで無関心の様子であつた。"
"129","sakaguchi","sobomu.txt","その後もさういふ同じ様子で二三度訪れ、ゆふべは晩くまで話しこんだあげく、泊ることになつたのである。"
"130","sakaguchi","sobomu.txt","その当太郎が寝床の中に見えないのだつた。"
"131","sakaguchi","sobomu.txt",""
"132","sakaguchi","sobomu.txt","――気まぐれに帰つてしまつたのだらうか？それも珍らしいことではない、と草吉は心に思つた。"
"133","sakaguchi","sobomu.txt",""
"134","sakaguchi","sobomu.txt","然し気にかかることは、階下にねてゐる女の寝床へ忍びこんでゐないかといふことだつた。"
"135","sakaguchi","sobomu.txt","草吉の頭は思ひだす、当太郎のゆふべの話は、南国の漁村で、飽くことを知らない海女の寝床へ忍びこむ話が大部分であつたのだ。"
"136","sakaguchi","sobomu.txt","そのときの思ひありげな話振りを考へてみると、夜這ひの目的をもつて泊りこみ、のみならずそれをほのめかすことによつて変態的な満足を感じてゐたと思はれる節が充分にあつた。"
"137","sakaguchi","sobomu.txt",""
"138","sakaguchi","sobomu.txt","――降りてみやう……"
"139","sakaguchi","sobomu.txt","然し草吉はまた躊躇した。"
"140","sakaguchi","sobomu.txt","疲れに似た放心が、こんな時に遠い涯から流れかかつてくるのだつた。"
"141","sakaguchi","sobomu.txt","階下へ向けて耳を澄ましてみることが、このとき可能な全てであつた。"
"142","sakaguchi","sobomu.txt","まさかに殺しはしないだらう？草吉の心に猥褻な嫉妬が沸きおこり、それが再び複雑な放心に還つてくるのだ。"
"143","sakaguchi","sobomu.txt","冷静な彼の心が、冷えた興奮のあまりであることが分るのだつた。"
"144","sakaguchi","sobomu.txt",""
"145","sakaguchi","sobomu.txt","そのとき階下に一つの小さな物音がおこつた。"
"146","sakaguchi","sobomu.txt","人の立ち上る気配であつた。"
"147","sakaguchi","sobomu.txt","誰といふことが分らない、障子を開けて歩きだす様子だつた。"
"148","sakaguchi","sobomu.txt","さうするうちに、わあッといふ塊まりのやうな叫びが起つた。"
"149","sakaguchi","sobomu.txt","それから確かとききとれない叫喚が原因不明のけたたましい物音と前後して響いてきた。"
"150","sakaguchi","sobomu.txt","それは弥生の声であつた。"
"151","sakaguchi","sobomu.txt","改めて草吉を呼んだ声もきこえた。"
"152","sakaguchi","sobomu.txt",""
"153","sakaguchi","sobomu.txt","草吉は立ち上つてゐた。"
"154","sakaguchi","sobomu.txt","自分では強ひて落付いたつもりであつたが、たしかに急いで階段を降りた。"
"155","sakaguchi","sobomu.txt","階段を降りたところに廊下があつて便所があり、廊下の隣は二人の女が寝んでゐる六畳であつた。"
"156","sakaguchi","sobomu.txt","部屋はこのほかに入口の二畳が一間あるばかりである。"
"157","sakaguchi","sobomu.txt",""
"158","sakaguchi","sobomu.txt","廊下へ降りついてみると、廊下に人影はない。"
"159","sakaguchi","sobomu.txt","六畳と境ひの障子もしめられてある。"
"160","sakaguchi","sobomu.txt","どうした、と、草吉が障子の外から声をかけると、自分の部屋へ跳び戻つて頭から蒲団を被つてゐると覚しい弥生の掠れた声がして、「便所の中よ」と言つた。"
"161","sakaguchi","sobomu.txt",""
"162","sakaguchi","sobomu.txt","便所には燈火がついてゐた。"
"163","sakaguchi","sobomu.txt","戸を開いてみると、当太郎が下一杯にうづくまつてゐた。"
"164","sakaguchi","sobomu.txt","首をくくつたのであつた。"
"165","sakaguchi","sobomu.txt","その縄が斬れて、落ちたのだ。"
"166","sakaguchi","sobomu.txt","草吉の目の先に一本の縄がだらりと吊り残りぶらついてゐたのだ。"
"167","sakaguchi","sobomu.txt",""
"168","sakaguchi","sobomu.txt","二人の女は漸く怖々起き上つて細目に障子を開けたが、障子の奥から現れて来やうとはしない。"
"169","sakaguchi","sobomu.txt","草吉が屍体の上にかがみこんで、下一杯にひろがつた形の中から当太郎の顔の部分を探してゐると、"
"170","sakaguchi","sobomu.txt","「とても医者へ行けないわ……」"
